price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,grade,sqft_above,sqft_living15,yr_built
500000,3,1,1370,3500,1.5,0,7,1370,1590,113
536500,2,2,1360,1860,1,0,7,680,1440,93
330000,3,2.5,2060,25046,1,0,8,1600,2050,38
249950,3,1.75,1120,15210,1,0,7,1120,1710,42
249000,4,1.75,1630,8410,1.5,0,7,1630,1390,75
249000,3,1.75,1590,7535,1.5,0,6,1590,1110,109
780000,4,1.75,2480,9195,1,0,7,1390,2440,68
1.20E+06,4,2.5,2700,4275,2,0,9,2700,1810,14
434500,3,1.75,1930,7210,1,0,7,1110,1870,43
590000,4,2,2490,339332,1,0,8,2490,1910,16
417200,2,1,1000,4000,1,0,6,1000,1490,108
649990,4,2.25,2130,11900,2,0,9,2130,2590,42
506000,2,1,1060,3588,1,0,7,960,1570,92
348000,3,2.5,1730,4004,2,0,7,1730,1730,19
301000,4,2.5,2810,6146,2,0,9,2810,2810,20
427550,2,1,880,4000,1,0,7,880,1150,78
361000,3,1,1040,6720,1.5,0,7,1040,1880,67
460000,2,2.5,1830,8107,1,0,7,930,1260,72
958000,4,3.5,1800,6400,2,0,8,1800,1700,34
445000,5,1.75,2460,6846,1.5,0,7,1340,1410,107
373000,3,2.5,1670,3565,2,0,7,1670,1510,19
525000,4,2.25,2660,7957,1,0,8,1750,1890,41
364988,3,2.5,2850,12593,2,0,9,2850,2850,21
324000,2,1,820,8370,1,0,7,820,1410,77
625000,4,3,2350,5627,1,0,8,1490,2020,58
237500,3,1.75,1480,7830,1,0,7,1480,1130,38
429300,6,2.25,2930,15949,1,0,8,1730,1730,53
155000,3,1,1250,6250,1,0,7,1030,1130,69
614000,4,2.75,2760,8160,1.5,0,8,1780,2720,78
650000,3,2.5,2380,3332,2,0,9,2380,2590,4
625000,3,2,1730,12219,1,0,7,1730,2470,32
587100,3,2.25,1670,6414,1,0,8,1670,2130,57
380000,4,2.5,2150,37647,2,0,8,2150,2410,27
479500,2,1,930,5760,1,0,6,730,1970,101
382888,1,1,620,2380,1,0,6,620,980,118
540000,4,4.25,1960,3565,2,0,7,1960,1920,78
691000,4,2.75,2550,8632,1,0,8,1700,2550,46
760500,3,2,1990,3990,1,0,7,1130,1710,106
685000,4,2.5,3550,10968,2,0,9,3550,3550,12
199129,3,1,860,33664,1,0,6,860,1290,63
335000,3,3,2031,7702,2,0,9,2031,2390,30
305100,3,2,1590,35988,1,0,8,1590,2780,44
830000,4,2.25,3010,12202,1,0,9,3010,2480,59
810000,3,2.5,2610,8481,2,0,10,2610,3140,25
500000,3,2.25,1440,15661,1,0,8,1180,1440,30
490000,3,1.75,1920,5405,1,0,7,960,1190,71
490000,2,1.75,1670,4200,2,0,7,1670,1340,106
272000,4,1.75,1390,10660,1,0,7,1030,1800,58
280000,3,2.25,2140,7200,2,0,7,2140,1890,39
233000,3,1,1250,6180,1.5,0,7,1250,1490,63
275000,3,1,1080,6000,1,0,7,1080,1200,66
375000,3,3.25,2760,6420,2,0,9,2110,2030,27
445000,3,2.75,2180,3703,2,0,8,2180,2190,14
437500,3,2.5,1260,1125,3,0,8,1260,1360,16
426250,4,1,1610,6000,1.5,0,7,1510,1430,113
358000,3,1.5,2450,12497,1,0,7,2450,1560,51
1.18E+06,4,3.5,4150,49503,2,0,11,4150,3330,15
305000,2,1,960,8276,1,0,5,960,1620,79
415000,2,1.75,1340,4664,1,0,8,1340,1350,14
520000,11,3,3000,4960,2,0,7,2400,1420,100
733000,4,3.5,3080,5974,2,0,9,3080,2950,15
411500,3,1,1130,8159,1,0,7,1130,1570,64
540000,3,1.75,2280,16671,1.5,0,6,1760,1850,109
270500,3,1.5,1952,8613,1,0,7,1652,1400,58
422250,2,1.5,1280,1256,2,0,8,1200,1390,20
655000,5,3.25,3690,12353,2,0,9,3690,2290,41
1.20E+06,5,3.25,4610,10576,2,0,11,3310,4042,12
550000,3,2.5,2920,169448,2.5,0,9,2920,2360,28
460000,2,2.25,1230,929,2,0,8,1020,1270,14
159075,4,1.5,1580,6200,1,0,6,790,1320,74
470000,2,1,1220,4000,1.5,0,6,1220,1580,110
235000,2,1,1020,7920,1,0,6,1020,1530,79
309950,2,1.5,1510,9843,1,0,7,1510,1590,57
433000,4,1.75,1830,9600,1,0,7,1010,1910,52
895000,3,2.5,2750,10000,1,0,8,1650,2490,51
291000,3,1.5,1860,60960,1,0,7,1140,2170,51
835000,3,2.5,2720,13124,2,0,9,2720,2760,30
640000,2,1,1360,5000,1,0,7,1200,1540,82
438000,3,2.25,2340,14279,1,0,8,1340,2340,53
540000,4,2.5,2600,9935,2,0,8,2600,2830,13
325000,4,2.5,2090,7434,1,0,7,1090,1260,25
380000,4,1.75,2260,7200,1.5,0,7,1360,1410,94
510000,2,1,1390,5544,1,0,7,930,1710,71
380000,4,2.5,2300,7707,2,0,8,2300,2320,14
825000,4,2.5,2810,9800,1,0,8,1710,2800,45
880000,4,3.25,4060,52707,2,0,9,4060,3100,22
1.80E+06,3,3,2790,13295,2,1,10,2370,3140,85
790000,3,1,1290,6380,1.5,0,7,1290,1630,88
287000,2,1.5,720,4346,1,0,6,720,790,76
509000,3,3,2130,5000,1.5,0,7,1570,1638,105
270000,3,2.25,1750,8400,1,0,7,1350,2020,53
210000,3,2,960,9380,1,0,6,960,1460,69
415000,3,1,1570,11752,1.5,0,8,1570,2010,88
550000,3,2.5,3070,14400,1,0,9,1720,2020,33
1.25E+06,4,2.5,2920,5500,1,0,10,2030,3790,61
499950,3,1,1870,4984,1,0,7,1120,1650,63
659000,3,1.5,1540,5040,2,0,8,1540,1590,111
265000,2,1.5,1440,22081,2,0,7,1440,1440,28
492000,4,3.75,2810,10840,2,0,8,2070,2370,24
715000,4,2.5,2450,7700,1,0,8,1250,2450,60
175000,2,1,1330,28270,1.5,0,6,1330,1210,93
975000,4,3.5,3130,52322,2,0,9,2430,3200,7
306950,1,1,730,5005,1,0,5,730,1630,73
630000,4,2,2480,3680,1.5,0,7,1470,1500,102
367500,3,1,1270,8792,1,0,7,1270,1780,49
699950,3,3.25,2230,5460,1,0,8,1430,2070,41
1.00E+06,3,3,2880,3750,2,0,9,2220,1910,109
285000,4,2.5,2434,4400,2,0,8,2434,2434,11
215000,2,1.5,1120,1312,2,0,7,1000,1560,14
1.05E+06,4,2.5,4080,11054,2,0,11,4080,3520,17
1.37E+06,4,2.75,3720,9450,1,0,10,1960,2900,56
235000,3,1,1430,7599,1.5,0,6,1010,1290,88
604000,3,2,1560,2589,1,0,7,790,1450,95
750000,3,1.75,1700,8400,1,0,8,1460,2010,71
800000,4,2.25,2510,9963,1,0,9,2200,3110,51
580000,5,2,2600,3750,1.5,0,6,1400,1700,104
350000,1,1,790,4590,1,0,6,790,1070,107
353750,4,2,1710,7490,2,0,7,1320,1880,62
1.10E+06,5,2.75,2660,8737,1,0,8,1470,3280,49
465000,4,2,1470,10291,1,0,7,1470,1460,55
568000,3,2,2350,5080,1.5,0,8,1780,1700,89
1.01E+06,5,2,2440,3080,2,0,8,2440,1640,108
213500,3,1.5,1150,11571,1,0,7,1150,1630,57
250000,3,2.5,1510,10384,1,0,7,1030,1490,42
357000,2,1,870,4600,1,0,7,870,930,76
425000,2,2,1280,4095,2,0,8,1280,1470,100
571000,3,2.5,2600,7465,2,0,9,2600,2660,30
588000,3,2.25,2030,7350,1,0,7,1190,1950,41
275000,4,1.5,1930,15531,2,0,7,1930,1580,39
565000,3,2.75,3210,15939,2,0,10,3210,2870,20
460000,3,1.75,1970,9135,1,0,7,1370,1880,57
603500,4,2.5,4060,9734,1,0,9,2150,2750,41
490600,3,2.5,3316,11447,2,0,9,3316,3000,32
1.01E+06,2,2,1460,9052,1,0,6,1460,2554,118
500000,4,2,2100,12620,1,0,7,2100,1720,46
249000,4,2.25,1830,6136,2,0,7,1830,1830,28
235000,3,2,1530,8700,1,0,7,1530,1960,48
410000,4,2,1490,13736,1,0,6,1490,2040,76
370000,2,1,860,6050,1,0,7,860,1130,66
360000,5,2.5,2130,7111,1,0,7,1330,1840,50
1.41E+06,5,2.25,3580,16789,2,0,9,3580,3390,52
298000,4,2.5,2420,3825,2,0,8,2420,1880,15
485000,4,2.25,1900,7200,1,0,8,1370,2030,41
400000,3,1.75,1330,9143,1,0,7,1330,1950,58
580000,3,2.5,2150,4604,2,0,8,2150,2280,15
355000,2,2.5,1370,1140,2,0,8,1080,1340,9
650000,3,2.5,2430,12997,2,0,9,2430,2720,26
261490,4,1,1640,8467,1,0,6,1220,1060,75
347000,3,1,1010,7200,1,0,7,1010,1120,50
485000,3,1,1500,4100,1.5,0,7,1370,1500,92
601000,3,2.5,1740,1251,2,0,9,1180,1740,6
380000,3,3.25,2090,51212,1,0,8,1510,2690,29
565000,3,3,1850,12556,2,0,9,1850,2390,42
750000,3,2.5,2790,21043,2,0,9,2790,2900,25
291000,3,2.25,1480,7200,1,0,7,1190,1830,43
560000,3,2.5,2280,12498,2,0,9,2280,2330,31
725000,4,2.25,3180,9600,2,0,10,3180,2840,34
539000,3,2,2350,209088,1,0,7,2350,2300,25
470000,5,3.25,3910,7077,2,0,9,2710,2650,18
264950,2,1,770,7434,1,0,6,770,1060,71
200000,4,1.5,1780,8000,2,0,6,1080,1750,118
453500,5,2.5,2300,23345,1,0,7,1170,2280,51
811000,2,2.5,2510,17986,2,0,9,2510,2440,75
425000,3,3.25,1410,1350,3,0,8,1410,1410,13
1.53E+06,4,2.25,4250,16940,1,0,9,2380,3460,44
562000,4,2.75,2560,83200,1,0,8,1860,1990,38
281000,3,2.5,1760,7601,2,0,8,1760,1920,26
270000,3,2.25,2100,14027,2,0,8,2100,2730,39
205950,3,1,1490,8239,1,0,6,1490,1200,55
310000,2,1,870,5400,1,0,6,870,990,68
350000,3,1.75,1260,1111,2,0,8,1260,1410,15
843500,4,2,2630,16475,2,0,8,2630,2670,65
370000,4,2,1950,3757,1,0,6,1160,1720,110
279000,4,2,2200,7700,1,0,7,1100,1790,39
408000,3,1.75,1600,313672,1,0,7,1600,1780,58
392000,3,1,1230,9600,1,0,7,1230,1510,66
455000,2,1,1030,5000,1,0,6,1030,1550,101
310000,2,1.5,1040,83199,1,0,7,870,1760,53
323500,3,3,2240,11536,2,0,7,2240,1650,75
364500,3,1,1600,4489,1,0,6,800,1640,74
280000,4,2,2190,14439,1,0,7,1180,2160,41
289900,3,1.75,1899,11325,2,0,7,1899,2000,75
585000,3,1,1870,2807,1.5,0,7,1580,1640,91
269000,3,2.5,1730,6653,1,0,7,1360,1730,28
280000,3,2.25,1860,9210,2,0,7,1860,1530,24
287000,3,1.75,1940,9000,1,0,7,1290,1900,53
183000,2,1,670,5140,1,0,6,670,850,92
309000,3,1,1820,8142,1,0,7,1040,1820,57
920000,4,2.5,3810,13579,2,0,10,3810,3310,15
815241,5,2.25,2060,4800,2.5,0,8,2060,1740,111
405000,3,1.75,1520,7252,1,0,7,1140,1910,43
525000,5,3.5,3450,19080,2,0,9,3450,2570,17
150000,2,1,830,4045,1,0,6,830,1100,75
240000,4,1.75,1880,9600,1,0,7,1020,1560,72
698000,4,2.25,2200,11250,1.5,0,7,1300,2320,98
440000,3,2,1800,10950,1,0,8,1800,2400,36
204000,3,1,1200,12500,1.5,0,6,1200,1200,82
875000,3,2,2220,6641,1,0,7,1220,1800,71
650000,3,1.5,1380,4500,1,0,7,1380,1590,58
392500,3,1,1660,8839,1,0,7,1660,1230,71
400000,4,1,2320,4000,1.5,0,6,1310,1750,97
653000,3,2.25,2800,17300,1,0,8,1420,2140,47
452000,4,1,1210,3760,1.5,0,6,1210,1540,118
345000,4,2.5,2331,3826,2,0,8,2331,2441,11
350000,4,1.75,1820,6930,1,0,7,1320,1820,66
650000,4,2.5,2860,5576,2,0,8,2860,2290,14
525000,5,3,2750,3800,1.5,0,7,1750,1900,92
840000,5,3,2750,3800,1.5,0,7,1750,1900,92
1.33E+06,3,2.5,2280,5000,2,0,9,2280,2200,92
259950,4,2,1610,6650,1,0,7,1610,1960,29
998000,5,3.5,3760,10207,2,0,10,3150,3550,49
1.07E+06,3,3,2940,4622,2,0,9,2230,1580,30
1.91E+06,4,3,4460,6833,2,0,10,3140,3130,63
190500,3,1.5,1110,1150,2,0,8,940,1380,11
465000,3,2.25,2560,117176,1,0,9,1280,2760,41
370000,3,1,1060,7419,1,0,6,1060,2190,112
290000,6,4.5,2810,11214,1,0,8,2010,1940,60
350000,3,1.75,1380,4590,1,0,7,930,1320,68
740000,3,1.75,1380,4590,1,0,7,930,1320,68
460000,3,1.75,2560,8400,1,0,7,1970,1970,59
290000,3,1,1010,10800,1,0,7,1010,1370,46
475000,3,1.5,1790,229125,2,0,7,1790,1970,31
214000,3,2.5,1600,2231,2,0,7,1600,1600,15
455000,2,1,910,5759,1,0,6,910,1520,67
275000,3,2.5,2497,4400,2,0,8,2497,2434,11
305000,3,1.5,1800,12196,1,0,7,1800,1490,52
449000,5,2.5,2570,61855,1,0,7,1470,1990,37
366000,3,2.5,1320,4320,1,0,6,660,1190,100
348000,3,2.5,1670,5090,2,0,7,1670,2560,15
515000,4,2.5,2800,21370,2,0,8,2800,1880,15
950000,4,2.5,3360,11548,2,0,9,3360,3400,30
815000,3,2.5,2590,21494,2,0,8,2590,2590,27
199950,3,3,1530,2132,2,0,8,1530,1530,25
386000,3,2,1330,8100,1,0,7,1330,1590,49
273000,3,2.25,2160,7964,2,0,8,2160,2000,27
284000,4,2.5,1830,6360,2,0,8,1830,1830,24
399950,3,1,1470,7930,1,0,7,1070,1440,68
285000,3,1.75,1150,6423,1,0,5,590,1150,91
315000,3,2.5,1790,6452,2,0,7,1790,1610,14
250000,3,1,1700,7700,1,0,7,1120,1700,58
290000,4,2,1630,7618,1.5,0,7,1630,1320,51
725000,4,2.5,3420,30410,2,0,9,3420,2940,30
410000,3,2,1650,9641,1.5,0,7,1650,1940,35
855000,4,2.5,2810,52062,1.5,0,9,2810,3330,30
399900,4,2.5,2710,8127,2,0,8,2710,2520,24
852600,4,2.5,3320,11901,2,0,9,2650,2700,41
235000,2,1,720,6321,1,0,6,720,920,78
230950,2,1,930,12724,1,0,6,930,1240,106
230000,3,2.25,1490,8722,2,0,7,1490,1510,21
404763,3,2.5,1690,1609,2,0,8,1150,1690,4
245000,3,2.5,1720,3407,2,0,7,1720,1720,26
188000,3,1.5,1140,8500,1,0,7,1140,1600,54
626100,4,2.5,2280,7219,2,0,8,2280,2240,31
428750,3,1,1100,4080,1,0,7,900,1170,89
522000,4,2.25,1800,8623,1,0,8,1360,2370,38
684000,4,2.5,2500,8434,2,0,8,2500,1900,30
1.07E+06,3,2.25,2950,7232,1,0,8,1520,2130,35
611206,1,1,1940,6300,1,0,8,1940,2560,55
350000,2,1,1280,5250,1,0,7,1140,1050,76
894000,4,2.5,3800,22029,2,0,9,3800,3170,25
420000,2,1,930,5368,1,0,7,930,1770,65
400000,5,2,1930,9747,1,0,7,1020,2040,56
675000,3,3,2980,28000,1,0,10,1820,2570,37
426000,4,2.5,2800,8494,2,0,8,2800,3740,14
750000,4,2.25,3190,11597,2,0,10,2300,2990,34
368000,3,1.75,1710,10800,1,0,7,1710,1890,60
342000,3,1,1980,6450,1,0,6,1120,1180,68
700000,3,1.75,1910,4800,1,0,7,1080,1750,59
848750,6,3.75,3160,5000,2,0,8,3160,1740,29
720000,3,2,1590,5200,1,0,7,1320,1620,79
525000,4,2.25,1890,8549,1,0,8,1890,1940,51
397900,3,2.75,2500,35245,1,0,7,1580,2060,18
405000,3,2,1740,18000,1,0,7,1230,1740,29
392800,3,2,1080,11856,1,0,7,1080,1220,32
394999,3,1.5,1730,7800,1,0,7,1330,1780,60
340000,3,2.5,2480,6112,2,0,7,2480,3220,14
482500,3,2.25,1450,1445,2,0,7,980,1510,13
812500,4,2.5,2750,10159,2,0,10,2750,3160,27
450000,3,2.5,2820,10208,1,0,8,1410,1540,64
398000,3,1.75,1830,27468,1,0,7,1830,1860,64
1.08E+06,2,3.25,1550,1767,3,1,8,1550,2710,12
540000,2,2,1640,3021,1,0,7,840,1780,59
275000,4,2,1720,5472,1,0,6,860,1720,95
780000,5,2,2880,12000,2,0,8,2880,1720,97
225000,3,1.5,1220,8345,1.5,0,7,1220,1880,87
503045,3,3,1560,2250,2,0,9,1560,1610,9
249000,2,2,1090,1357,2,0,7,1090,1078,28
569950,4,1,1140,5940,1,0,7,1140,1630,102
450000,2,2.25,1040,1377,2,0,8,1040,1264,15
1.10E+06,4,2,2580,6000,1,0,9,1300,2300,68
700000,4,2.5,2310,3570,1.5,0,7,1490,1580,91
454000,3,2.5,1590,4094,2,0,7,1590,1940,27
555000,3,1.75,1270,9170,1,0,7,1270,1700,49
214000,3,1.5,1240,5200,1,0,6,1240,1060,48
590000,3,2.5,2210,8622,2,0,8,2210,2340,30
459900,3,1.75,2340,51836,1.5,0,8,1510,2060,40
205000,3,1.5,1420,5000,1,0,7,920,1400,31
390000,3,1.75,1430,9857,1,0,7,1140,1310,38
970500,3,2.75,2470,10125,2,0,8,2470,2290,58
790000,3,2.5,2390,15084,2,0,8,2390,1850,18
320000,3,1,1120,10576,1,0,7,1120,1300,49
552500,3,2.25,2700,4025,2,0,8,1760,1580,111
1.05E+06,3,3,3490,4500,2.5,0,9,3170,2840,94
230000,3,1,1640,7187,1,0,7,1640,1340,52
680000,3,1.75,1620,5500,1,0,7,1110,2100,68
985000,3,1.75,1670,5400,2,0,8,1670,2100,106
375000,4,2.5,1870,7471,2,0,8,1870,2020,28
431000,2,1.5,1300,4000,1.5,0,6,1300,1480,118
463000,3,2.5,2190,17108,2,0,8,2190,2400,27
350000,3,1.75,1320,10500,1,0,7,1320,1310,52
485000,3,1,1250,7200,1,0,7,1250,1430,54
355000,4,1.75,2040,15000,1,0,7,1360,2310,51
603500,3,1.75,2140,7280,1,0,7,1070,2280,108
860000,5,1.75,2510,6000,1.5,0,8,2010,2240,98
259875,5,2.5,2200,6250,2,0,7,2200,1850,22
685000,4,2.5,2170,8680,1,0,7,1220,2010,59
382500,4,2.5,2980,8786,2,0,8,2980,2980,15
490000,3,1,1180,2250,1.5,0,7,1180,1320,116
229000,3,2,1540,6000,1,0,6,1540,1490,65
430000,3,2,1540,6000,1,0,6,1540,1490,65
580000,5,2.5,3110,15783,1,0,8,1720,2550,44
510000,3,1.75,1370,6700,1,0,8,1370,1180,78
489990,5,2.25,2440,20828,1.5,0,8,2440,2670,43
440000,3,2.25,1760,1800,2,0,7,1330,1150,35
479950,3,2.5,2810,4984,1,0,9,1750,2810,12
806000,4,2.5,2500,206474,1,0,10,2500,3680,21
875000,4,2.5,3220,22588,2,0,10,3220,3220,22
710800,3,2.5,2880,36820,2,0,10,2880,3190,26
565000,3,2.5,2700,6037,2,0,8,2700,2740,14
359999,5,3,2680,9624,2,0,7,1870,1860,23
625000,3,1.75,1780,4500,1,0,7,920,1360,96
349950,3,2.5,2240,7565,2,0,8,2240,2190,19
415000,4,2,1610,9600,1,0,7,1610,1450,51
435000,2,2,1440,1170,2,0,9,960,1440,14
225000,3,1.75,1550,9060,2,0,7,1550,1080,70
770000,3,1.75,1720,5000,1,0,9,1720,2120,64
340000,3,1.75,1740,10800,1,0,7,1740,1810,59
965000,5,2.75,3280,12673,1,0,9,2050,3060,37
667000,3,2.75,2216,31215,1,0,9,2216,2216,50
250000,1,1,1100,4373,1,0,6,820,1100,71
397990,3,1,1180,11862,1,0,7,1180,1540,70
535000,3,1.75,2020,10031,1,0,7,1370,1500,66
265950,3,1.5,1150,8450,1,0,6,1150,1160,67
258000,3,1.75,2090,7461,1,0,6,1200,1420,32
505500,3,2.5,1300,1187,3,0,8,1300,1320,13
455000,5,2.5,2240,7770,1,0,7,1340,1820,40
1.35E+06,5,3.25,3540,5971,1,0,10,2000,2820,13
600000,4,2.25,2840,31720,1,0,8,1780,2290,60
329800,4,2.5,2080,7047,2,0,8,2080,2580,22
222000,2,1,1550,38449,1,0,6,1550,1188,71
450000,4,2.5,1900,9240,1,0,7,1900,2040,56
952000,3,3.5,2760,4500,2,0,9,2120,1950,14
625000,4,2,1410,4480,1.5,0,8,1410,1240,91
226800,2,1,1240,11393,1,0,7,1240,1660,58
1.21E+06,5,4.25,4420,13497,2,0,11,3510,4220,18
350000,4,2.75,3390,16153,1,0,7,1970,2530,57
395000,3,1.75,1400,8640,1,0,7,1400,1630,56
285000,5,3,2110,5260,2,0,7,1670,2110,16
553000,3,1,1310,18135,1,0,7,1310,2150,70
254000,3,1,1270,16800,1,0,7,1270,1700,61
348140,2,1.5,2060,10880,1,0,6,1190,1430,94
354950,4,2.75,2530,7350,1,0,8,1280,2280,41
706000,3,2.75,1900,6400,1,0,7,1410,1350,76
499000,4,2.5,2910,6479,2,0,7,2910,2320,12
427500,3,1.5,1900,43186,1.5,0,7,1300,2080,47
439000,5,3.5,2880,10000,2,0,8,1980,2120,27
545000,4,2.5,2820,25995,2,0,9,2820,3330,20
842000,3,1,1620,4774,1.5,0,7,1620,1880,98
685000,4,2.5,3320,38043,2,0,9,3320,3170,21
665000,4,3.5,3770,47480,2,0,9,3770,3380,15
255000,2,1,1200,9000,1,0,6,1200,1660,101
565000,5,2.25,2130,4360,1,0,8,1240,1830,59
274000,5,1.75,1950,8720,1,0,7,1050,1660,56
260000,3,2,1920,8075,1,0,7,1510,1920,49
581000,4,2,2510,13695,1,0,7,1280,1220,57
625000,3,1.5,1990,5978,1.5,1,7,1990,2100,92
220000,3,1,1230,9720,1,0,7,1230,1230,49
765000,3,2.25,3190,324086,2,0,9,3190,3190,36
1.33E+06,6,4.25,5720,10213,2,0,10,4170,4300,14
700000,8,2.5,2280,3000,1.5,0,7,1210,1610,107
351000,4,1,1550,7260,1,0,6,1550,1210,59
413565,3,2.5,1690,1613,2,0,8,1150,1690,4
363000,3,3.25,1651,1779,2,0,8,1341,1650,10
679000,4,1.75,2260,41236,1,0,8,1690,3080,56
473000,2,1.75,1510,4555,1,0,8,1510,1640,13
585888,3,2,1490,7431,1,0,7,1490,1700,52
405000,4,2.5,2220,4652,2,0,7,2220,1840,17
650000,3,1.75,2800,19386,1,1,8,1400,3270,53
415000,4,2.5,2210,213008,1,0,7,1210,2270,43
575000,3,2,2150,3880,1,0,8,1080,2130,67
220000,3,2.25,1400,7205,1,0,7,1140,1970,33
610000,4,3,2450,10117,1,0,8,1580,2530,51
499950,3,1,980,6380,1,0,7,760,1390,77
883000,4,2.5,2800,6874,2,0,9,2170,1430,28
436000,2,1,1240,8100,1.5,0,7,1240,2790,93
320000,3,2.5,1610,1356,2,0,8,1240,1270,11
425000,3,1.75,1510,44000,1,0,7,1240,2290,29
204700,4,2,1670,9987,1,0,7,1670,1640,51
384000,6,3,2320,4502,1,0,7,1200,1160,31
314000,3,2.75,1900,8200,2,0,7,1900,1620,34
535000,3,2.5,2390,6263,2,0,9,2390,2390,15
568000,4,1.75,2110,265716,1,0,8,2110,2110,39
426000,4,1.5,1470,5850,1,0,7,810,1290,45
675000,4,2.75,2670,6780,2,0,8,1630,2400,110
380000,4,2.5,2540,6365,2,0,8,1870,2290,18
685000,3,2.5,3450,8000,3,0,8,2970,1880,91
429000,3,2,1700,52826,1,0,7,1700,2480,27
799000,4,1.5,1810,6583,1,0,7,1500,860,50
318500,5,1.75,1550,6986,1,0,7,1030,1550,40
925000,3,3.25,4110,20900,2,0,9,2630,2640,16
420000,3,1.5,2080,5000,1,0,7,1300,1860,55
570000,2,1,1100,4000,1,0,7,1100,1590,112
1.05E+06,4,2.75,3950,12840,2,0,8,3950,2350,58
333000,3,1,1250,8450,1,0,7,1250,1350,64
1.36E+06,2,1.75,2620,14138,2,1,8,2120,1830,87
660000,3,2.5,2290,2798,3,0,9,2290,2260,65
350000,6,4.5,3500,8504,2,0,7,3500,1550,38
682500,6,4.5,3500,8504,2,0,7,3500,1550,38
399990,5,2.75,1690,4000,1,0,7,970,1240,75
860000,5,3.25,4500,9648,2,0,8,3000,2780,50
216180,2,1,1120,7797,1,0,6,1120,2180,70
300000,4,2.25,1740,9613,2,0,8,1740,1680,29
145000,3,1,1010,11880,1,0,7,1010,1150,58
255000,3,1,1010,11880,1,0,7,1010,1150,58
250000,3,1.75,1200,24805,1,0,6,1200,2150,34
245000,3,1,1020,8625,1,0,7,1020,1290,40
445000,3,1.75,1850,7056,2.5,0,8,1850,1970,39
562000,3,1.5,1830,8000,1,0,7,1830,1310,61
501000,4,1,2070,7519,1,0,7,1160,1730,55
190000,3,1.75,1160,5850,1,0,6,1160,1110,100
862500,4,2.75,3280,24440,2,0,10,3280,3490,22
1.09E+06,5,2.5,2340,6000,2,0,10,2340,2350,96
575000,5,3,3690,49709,1,0,9,2690,2590,58
250000,1,1,720,123710,1,0,6,720,1860,83
310000,7,1.5,2660,15111,1.5,0,7,2660,1710,56
1.40E+06,5,3.25,4300,9270,2,0,10,2910,2780,61
284850,3,1.5,1590,8256,1,0,7,1090,1950,49
570000,4,2.5,2590,7910,2,0,9,2590,2110,15
304000,3,1.75,1720,6000,1,0,7,1000,1690,64
560000,4,2.5,1790,9787,1,0,8,1240,1790,35
325000,3,1,1590,8160,1,0,7,1090,1540,64
557510,4,2,1580,4800,1.5,0,7,1580,1580,106
305000,4,2.25,2580,8820,1,0,9,1620,2140,51
320000,5,1,1740,27350,1,0,5,1740,2760,60
455000,5,2.25,3470,28212,1.5,0,8,2790,2020,40
383001,3,1,1180,7210,1,0,7,1180,1700,55
545000,3,1.75,1700,51649,1.5,0,6,1700,1100,87
487500,2,1,1190,5000,1,0,7,1190,1600,93
345000,5,2.5,2450,6994,2,0,8,2450,1940,16
583000,6,2.75,2630,16411,1,0,8,1650,2250,44
534950,3,2.25,2130,12286,2,0,8,2130,2130,41
403504,4,1,1060,5750,1,0,6,950,1790,114
500000,3,1.75,1480,6120,1.5,0,7,1480,1480,72
319502,3,1.75,1610,38707,1,0,7,1610,1930,28
525000,4,2.75,2440,5080,2,0,8,1750,1920,58
563000,4,3,3100,15480,2,0,8,2400,2000,22
898500,4,2.75,2890,5000,1.5,0,8,1990,1080,107
651000,3,2.5,3240,108366,2,0,10,3240,2090,27
450000,4,2.75,2900,6400,2,0,7,2040,1340,107
665000,4,2.25,2650,8149,1,0,8,1610,2290,43
825000,4,2.5,2560,4000,2,0,8,1610,1760,89
200000,3,1,1150,4800,1.5,0,6,1150,1310,80
295000,3,2,1760,6092,1,0,7,1760,2590,20
748000,4,2.5,3220,8379,2,0,10,3220,2720,14
580000,3,2.5,3200,18750,1,0,9,2660,3200,51
275000,3,1,1250,10744,1,0,6,1250,1500,76
196000,3,1,1000,8470,1,0,6,1000,1020,55
235750,2,1,740,11250,1,0,6,740,1390,80
315000,3,2.25,2170,8480,1,0,8,2170,2080,53
338000,4,2.5,2370,10631,2,0,8,2370,2200,19
353000,4,2.5,2300,4249,2,0,8,2300,2390,12
235000,3,1.75,1400,6300,1,0,7,1400,1400,20
569999,3,2.5,3080,13880,2,0,9,3080,2780,28
505000,4,2.25,2350,12540,2,0,8,2350,2090,50
1.23E+06,4,3,2660,4600,1.5,0,8,1820,2350,112
299000,2,1.75,1250,34395,1,0,7,1250,1910,68
240000,3,2,1100,6360,1,0,7,1100,1620,27
1.96E+06,3,1.75,3330,12566,1,1,8,1940,3730,58
1.27E+06,4,3.25,3640,3604,2,0,9,1960,1940,105
405000,2,1.75,1350,2653,2,0,7,1350,1370,32
304000,4,2,1310,8454,1,0,7,1310,1320,65
272000,4,2.25,1800,5555,2,0,7,1800,1810,15
412000,2,1,1260,3960,1,0,6,690,1250,93
698000,4,2.5,2990,7231,2,0,9,2990,3160,17
400000,2,1,1140,5100,1,0,7,1140,1230,76
305000,3,2.5,2100,6825,2,0,8,2100,2180,24
585000,4,2,2400,12753,1,0,7,2400,1830,56
